Gen	Col	A	B	NumActs1	NumActs2	WorkAlloc1	WorkAlloc2	Idle	Fitness	Mean_F	Mean_F_franjo
2	97	0.5	0.5	3949	4265	38.902	44.8431		0	2086.57	0.0522327	0.526116
2	98	0.5	0.5	3983	4161	39.0784	43.451		0	2059.27	0.0841402	0.54207
2	99	0.5	0.5	3759	4426	38.0784	45.1569		0	2076.32	0.0513308	0.525665
3	0	0.5	0.5	4082	4024	39.6078	43.6078		0	2075.59	0.0747739	0.537387
3	1	0.5	0.5	4046	4180	40.7647	42.549		0	2080.2	0.0355208	0.51776
3	2	0.5	0.5	4021	4168	39.549	43.9412		0	2084.41	0.0535259	0.526763
3	3	0.5	0.5	3959	4200	41.4902	42.0784		0	2088.96	0.0898613	0.544931
3	4	0.5	0.5	4271	3862	45.2549	37.549		0	2060.15	0.0653443	0.532672
3	5	0.5	0.5	3956	4219	39.0588	44.4706		0	2086.36	0.0457856	0.522893
3	6	0.5	0.5	3984	4131	42.8235	40.3529		0	2079.31	0.0634555	0.531728
3	7	0.5	0.5	4165	3969	42.5686	40.4118		0	2075	0.0506149	0.525307
3	8	0.5	0.5	4181	4016	41.3333	42.1176		0	2089.91	0.068127	0.534064
3	9	0.5	0.5	3859	4358	39.2745	44.3725		0	2086.36	0.0592726	0.529636
3	10	0.5	0.5	4069	4046	41.6863	40.8627		0	2065.46	0.0596565	0.529828
3	11	0.5	0.5	4222	3958	41.902	41		0	2074.41	0.0714166	0.535708
3	12	0.5	0.5	4223	3966	43.7255	39.4118		0	2074.07	0.0434821	0.521741
3	13	0.5	0.5	3933	4231	41.0784	42.4902		0	2087.18	0.0188425	0.509421
3	14	0.5	0.5	4058	4106	40.6275	42.6471		0	2080.84	0.0447247	0.522362
3	15	0.5	0.5	3960	4175	42.5098	40.6863		0	2078.42	0.0452458	0.522623
3	16	0.5	0.5	3958	4185	40.2549	42.4118		0	2068.42	0.0103769	0.505188
3	17	0.5	0.5	4079	4153	40.7255	43.5098		0	2104.96	0.0986967	0.549348
3	18	0.5	0.5	4174	4031	43	40.8824		0	2097.47	0.0265429	0.513271
3	19	0.5	0.5	4153	3995	43.1373	40.0196		0	2076.65	0.0859481	0.542974
3	20	0.5	0.5	4145	4049	42.8627	40.7255		0	2088.38	0.0380466	0.519023
3	21	0.5	0.5	4019	4090	40.3333	42.3725		0	2067.7	0.117969	0.558984
3	22	0.5	0.5	3975	4150	39.7451	43.0196		0	2066.41	0.0580899	0.529045
3	23	0.5	0.5	3900	4281	40.6078	42.9216		0	2086.05	0.0782709	0.539135
3	24	0.5	0.5	4243	3954	42.7255	40.5686		0	2080.42	0.0508058	0.525403
3	25	0.5	0.5	4045	4113	39.9412	43.6863		0	2088.32	0.0991355	0.549568
3	26	0.5	0.5	4082	4124	41.4706	41.9608		0	2081.44	0.0898031	0.544902
3	27	0.5	0.5	4086	4122	38.6275	44.7843		0	2079.38	0.0144084	0.507204
3	28	0.5	0.5	4390	3776	44.1373	38.8824		0	2073.28	0.0572512	0.528626
3	29	0.5	0.5	4312	3871	42.3529	40.6863		0	2078.71	0.0657724	0.532886
3	30	0.5	0.5	3859	4364	41.6275	42.5098		0	2103.88	0.0436803	0.52184
3	31	0.5	0.5	4027	4142	40.6667	42.7647		0	2086.81	0.0681403	0.53407
3	32	0.5	0.5	3967	4194	41.8431	41.9412		0	2092.49	0.0654445	0.532722
3	33	0.5	0.5	4013	4178	40.6863	43.3922		0	2099.87	0.0824059	0.541203
3	34	0.5	0.5	4028	4145	42.2353	40.9608		0	2082.23	0.0595333	0.529767
3	35	0.5	0.5	4410	3751	44.4314	38.6471		0	2069.47	0.0329955	0.516498
3	36	0.5	0.5	4167	3978	42.1176	40.5686		0	2065.63	0.0517561	0.525878
3	37	0.5	0.5	4109	4011	44.0196	39.2549		0	2078.12	0.0203975	0.510199
3	38	0.5	0.5	4303	3865	44.9216	38.0392		0	2066.56	0.0910737	0.545537
3	39	0.5	0.5	3908	4256	39.8235	43.0196		0	2069.53	0.0954543	0.547727
3	40	0.5	0.5	4004	4125	41.1373	41.8039		0	2073.97	0.0418032	0.520902
3	41	0.5	0.5	3978	4229	40.7843	42.8431		0	2092.94	0.0525925	0.526296
3	42	0.5	0.5	4219	3960	44.0784	39.0392		0	2072.93	0.0629415	0.531471
3	43	0.5	0.5	4169	3955	44.3333	38.6078		0	2067.46	0.0752092	0.537605
3	44	0.5	0.5	3926	4244	37.2745	45.8235		0	2063.83	0.00583975	0.50292
3	45	0.5	0.5	4276	3936	43.5294	40.4118		0	2097.92	0.0374899	0.518745
3	46	0.5	0.5	4218	3975	40.098	42.6863		0	2067.73	0.0884072	0.544204
3	47	0.5	0.5	4181	4040	43.0196	41.0588		0	2100.5	0.0316106	0.515805
3	48	0.5	0.5	3955	4216	42.1373	41.7843		0	2097.99	0.0811635	0.540582
3	49	0.5	0.5	4060	4128	38.4314	44.8627		0	2077.15	0.0390691	0.519535
3	50	0.5	0.5	4008	4231	41.6275	42.451		0	2103.42	0.0585945	0.529297
3	51	0.5	0.5	4023	4166	43.2745	39.8039		0	2074.98	0.0461343	0.523067
3	52	0.5	0.5	3933	4238	37.2941	45.9608		0	2068.12	0.0130948	0.506547
3	53	0.5	0.5	4194	3999	40.0392	42.902		0	2072.94	0.0904019	0.545201
3	54	0.5	0.5	4075	4086	40.4706	42.3922		0	2070.37	0.0552609	0.52763
3	55	0.5	0.5	4172	4009	42.0784	40.8235		0	2072.25	0.045775	0.522887
3	56	0.5	0.5	4028	4093	43.6863	39.451		0	2074.29	0.0208677	0.510434
3	57	0.5	0.5	4070	4132	42.1569	42.098		0	2107	0.0725912	0.536296
3	58	0.5	0.5	4203	4002	43.8039	40.2941		0	2098.37	0.0303691	0.515185
3	59	0.5	0.5	3998	4140	41.8039	41.5098		0	2081.96	0.0272678	0.513634
3	60	0.5	0.5	4272	3907	43.5882	39.5294		0	2077.12	0.0726221	0.536311
3	61	0.5	0.5	3974	4219	40.8824	42.0196		0	2071.37	-0.00204035	0.49898
3	62	0.5	0.5	4183	4022	45.549	38.3922		0	2088.82	0.02986	0.51493
3	63	0.5	0.5	3920	4213	39.5294	42.8627		0	2060.03	0.0551971	0.527599
3	64	0.5	0.5	3961	4228	40.2353	43.0392		0	2080.17	0.0607544	0.530377
3	65	0.5	0.5	4165	4018	40.7451	42.0588		0	2069.23	0.101274	0.550637
3	66	0.5	0.5	4206	3900	44.1765	38.9216		0	2074.18	0.0713931	0.535697
3	67	0.5	0.5	4138	4071	41.3137	41.7059		0	2075.98	0.0401729	0.520086
3	68	0.5	0.5	4032	4147	42.4314	40.8235		0	2080	0.0673902	0.533695
3	69	0.5	0.5	4255	3927	43.7647	39.7255		0	2087.51	0.10284	0.55142
3	70	0.5	0.5	4077	4054	41.3137	41.6078		0	2073	0.0422897	0.521145
3	71	0.5	0.5	3853	4324	39.7255	44.0196		0	2091.69	0.0749542	0.537477
3	72	0.5	0.5	3977	4174	39.8235	43.6667		0	2087.02	0.0579181	0.528959
3	73	0.5	0.5	4195	4069	41.1373	42.7059		0	2092.03	0.0843913	0.542196
3	74	0.5	0.5	4109	4069	40.8431	42.098		0	2071.59	0.0732925	0.536646
3	75	0.5	0.5	3716	4386	37.5294	45.2549		0	2058.24	0.053198	0.526599
3	76	0.5	0.5	4200	3950	43.6275	40.1569		0	2094.28	0.0802139	0.540107
3	77	0.5	0.5	3984	4191	42.7647	40.4706		0	2080.73	0.0839232	0.541962
3	78	0.5	0.5	4049	4094	40.9412	42.2157		0	2078.33	0.0824767	0.541238
3	79	0.5	0.5	4008	4140	42.0784	41.1569		0	2080.93	0.0752242	0.537612
3	80	0.5	0.5	4256	3963	42.8431	40.8039		0	2089.84	0.0309329	0.515466
3	81	0.5	0.5	3965	4252	40.8824	42.2745		0	2078.2	0.0265557	0.513278
3	82	0.5	0.5	4034	4166	40.3529	43.098		0	2081.86	0.0949952	0.547498
3	83	0.5	0.5	3969	4256	38.3922	45.5098		0	2091.44	0.0761962	0.538098
3	84	0.5	0.5	3954	4207	40.6667	42.5098		0	2075.35	0.0345775	0.517289
3	85	0.5	0.5	4026	4116	42.1373	40.5882		0	2069.57	0.0626146	0.531307
3	86	0.5	0.5	3994	4145	38.5882	44.1373		0	2063.69	0.0470749	0.523537
3	87	0.5	0.5	4139	4020	42.1765	40.8431		0	2075.75	0.0475013	0.523751
3	88	0.5	0.5	3980	4166	41.8824	41.5294		0	2085.99	0.0522833	0.526142
3	89	0.5	0.5	3904	4244	41	42.3922		0	2081.26	0.0243595	0.51218
3	90	0.5	0.5	4069	4097	40.7647	41.8627		0	2064.34	0.079952	0.539976
3	91	0.5	0.5	4050	4107	42.8824	40.6863		0	2090.22	0.025095	0.512547
3	92	0.5	0.5	4037	4102	40.549	42.8824		0	2084.05	0.0444813	0.522241
3	93	0.5	0.5	4072	4117	40.1176	42.6275		0	2068.95	0.0733979	0.536699
3	94	0.5	0.5	4076	4078	41.8039	41.3137		0	2076.47	0.059566	0.529783
3	95	0.5	0.5	4407	3782	47	36.8431		0	2078.29	0.0563699	0.528185
3	96	0.5	0.5	3949	4191	38.9412	43.3922		0	2059.43	0.0564267	0.528213
3	97	0.5	0.5	4008	4156	40.6471	42.3529		0	2069.96	0.0842655	0.542133
3	98	0.5	0.5	4247	3993	43.6471	40.3529		0	2097.47	0.0314837	0.515742
3	99	0.5	0.5	4191	3958	41.7451	41.5686		0	2085.49	0.0419652	0.520983
4	0	0.5	0.5	4141	3886	41.6275	42.0196		0	2089.98	0.0105042	0.505252
4	1	0.5	0.5	3967	4123	40.8627	43.2745		0	2101.54	0.0371299	0.518565
4	2	0.5	0.5	3830	4186	40.0588	42.7647		0	2070.33	0.0520263	0.526013
4	3	0.5	0.5	4178	3799	44.9216	38.2745		0	2069.03	0.0172085	0.508604
4	4	0.5	0.5	4217	3811	43.6863	39.5686		0	2075.35	0.0811145	0.540557
4	5	0.5	0.5	4056	3991	42.4314	40.8824		0	2084.11	0.0664845	0.533242
4	6	0.5	0.5	3929	4054	38.902	44.4118		0	2076.2	0.0807165	0.540358
4	7	0.5	0.5	3981	4062	40.8627	42.7843		0	2089.11	0.00178587	0.500893
4	8	0.5	0.5	4317	3704	44.2745	38.7647		0	2073.14	0.0573139	0.528657
4	9	0.5	0.5	3962	4092	42.0196	41.5098		0	2090.43	0.0816884	0.540844
4	10	0.5	0.5	4115	3897	41.6471	41.5686		0	2082	0.0321895	0.516095
4	11	0.5	0.5	4058	3986	43.549	40.6078		0	2102.87	0.0308635	0.515432
4	12	0.5	0.5	3826	4139	39.9412	42.8431		0	2068.09	0.0626936	0.531347
4	13	0.5	0.5	4148	3909	42.8235	40.5882		0	2082.27	0.0331586	0.516579
4	14	0.5	0.5	3717	4262	37.4118	45.549		0	2065.85	0.100584	0.550292
4	15	0.5	0.5	3728	4277	38.3529	45.2353		0	2084.12	0.0976871	0.548844
4	16	0.5	0.5	3940	4071	43.7647	39.4314		0	2077.67	0.0846718	0.542336
4	17	0.5	0.5	3836	4216	40.3137	42.8235		0	2075.47	0.0556005	0.5278
4	18	0.5	0.5	4131	3972	40.7059	42.7843		0	2085.96	0.100173	0.550087
4	19	0.5	0.5	3978	4064	41.3333	42.6078		0	2096.83	0.048013	0.524007
4	20	0.5	0.5	3831	4245	40.6275	43.1569		0	2095.66	0.0739025	0.536951
4	21	0.5	0.5	4008	3963	40.8235	42.098		0	2070.28	0.0792768	0.539638
4	22	0.5	0.5	4024	3932	41.1765	41.6863		0	2072.46	0.0499943	0.524997
4	23	0.5	0.5	4253	3769	45.9608	37.1961		0	2067.35	0.0322112	0.516106
4	24	0.5	0.5	3716	4247	39.9804	42.9412		0	2068.75	0.101515	0.550758
4	25	0.5	0.5	4233	3797	43.2745	40.5294		0	2092.08	0.0570951	0.528548
4	26	0.5	0.5	3890	4180	41.7059	42.3922		0	2098.94	0.0509484	0.525474
4	27	0.5	0.5	4051	3995	41.2549	41.4314		0	2070.5	0.0187532	0.509377
4	28	0.5	0.5	3774	4250	38.1176	45.549		0	2083.71	0.00412661	0.502063
4	29	0.5	0.5	4054	3965	42.451	40.8431		0	2081.72	0.0461032	0.523052
4	30	0.5	0.5	4022	3999	41.8824	41.3922		0	2084.46	0.0516403	0.52582
4	31	0.5	0.5	3893	4096	39.1176	44.3922		0	2085.71	0.0579262	0.528963
4	32	0.5	0.5	4090	3933	41.902	41.9412		0	2095.5	0.046673	0.523336
4	33	0.5	0.5	4044	3989	40.2745	43.1961		0	2086.65	0.0929791	0.54649
4	34	0.5	0.5	4136	3918	41.3137	42.4706		0	2093.8	0.0685037	0.534252
4	35	0.5	0.5	3938	4065	40.1961	42.8431		0	2073.59	0.0156457	0.507823
4	36	0.5	0.5	3988	4070	39.8824	43.5686		0	2084.06	0.0395078	0.519754
4	37	0.5	0.5	3934	4079	38.6863	44.549		0	2076.52	0.0478879	0.523944
4	38	0.5	0.5	4082	3889	43.8627	38.8627		0	2063.22	0.0571233	0.528562
4	39	0.5	0.5	4071	3964	41.8824	41.5098		0	2085.48	0.0803616	0.540181
4	40	0.5	0.5	3937	4089	42.0784	41.4902		0	2090.48	0.0461355	0.523068
4	41	0.5	0.5	3923	4121	40.3529	42.4118		0	2067.32	0.0643473	0.532174
4	42	0.5	0.5	3956	4074	42.1569	40.7255		0	2070.57	0.087588	0.543794
4	43	0.5	0.5	4011	4080	41.1176	42.9804		0	2103.85	0.0363717	0.518186
4	44	0.5	0.5	3821	4220	40.4706	43.2549		0	2090.87	0.0505565	0.525278
4	45	0.5	0.5	3844	4110	41.1765	41.3725		0	2062.99	0.0636296	0.531815
4	46	0.5	0.5	3741	4201	39.9804	42.2745		0	2051.8	0.0709945	0.535497
4	47	0.5	0.5	3656	4320	37.8431	46.2549		0	2091.48	0.0239202	0.51196
4	48	0.5	0.5	4181	3816	40.5882	42.451		0	2075.45	0.0772084	0.538604
4	49	0.5	0.5	4007	4031	40.7843	42.5294		0	2084.51	0.0946654	0.547333
4	50	0.5	0.5	4171	3847	43.0196	40.3333		0	2082.82	0.111056	0.555528
4	51	0.5	0.5	3960	4097	40.9608	42.6471		0	2087.05	0.069196	0.534598
4	52	0.5	0.5	4088	4020	39.3922	44.3137		0	2091.68	0.0659692	0.532985
4	53	0.5	0.5	4232	3791	45.8235	37.8431		0	2080.5	0.0855209	0.54276
4	54	0.5	0.5	3816	4234	40.902	42.0392		0	2073.78	0.12714	0.56357
4	55	0.5	0.5	3862	4143	39.1765	43.8627		0	2075.23	0.0469248	0.523462
4	56	0.5	0.5	3918	4061	42.3922	40.6863		0	2077.42	0.0147402	0.50737
4	57	0.5	0.5	4012	4012	44	39.5686		0	2085.83	0.0480111	0.524006
4	58	0.5	0.5	4019	4056	42.1373	41.3137		0	2086.92	0.0464459	0.523223
4	59	0.5	0.5	3994	4050	43.2745	40.7059		0	2097.96	0.0962243	0.548112
4	60	0.5	0.5	4133	3902	41.3137	42.2353		0	2088.67	0.0438373	0.521919
4	61	0.5	0.5	4128	3899	42.2157	40.8627		0	2075.77	0.0981234	0.549062
4	62	0.5	0.5	4144	3854	44.6667	38.3333		0	2068.2	0.0541933	0.527097
4	63	0.5	0.5	3961	4080	41.3922	42.0784		0	2083.41	0.0952434	0.547622
4	64	0.5	0.5	4075	3954	41.3333	42.1569		0	2087.92	0.0947348	0.547367
4	65	0.5	0.5	4405	3641	46.1569	37.0588		0	2064.78	0.064222	0.532111
4	66	0.5	0.5	3965	4066	39.0588	44.451		0	2082.56	0.0880791	0.54404
4	67	0.5	0.5	3874	4170	39.451	43.4118		0	2068.76	0.0422303	0.521115
4	68	0.5	0.5	4139	3889	42.0196	41.3725		0	2084.39	0.100212	0.550106
4	69	0.5	0.5	3948	4052	40.7451	42.5686		0	2080.56	0.0564064	0.528203
4	70	0.5	0.5	4221	3712	43.7255	38.8039		0	2058.98	0.057262	0.528631
4	71	0.5	0.5	3862	4164	40.8627	42.6471		0	2086.58	0.100851	0.550425
4	72	0.5	0.5	3966	4050	39.9804	42.9804		0	2073.53	0.0201484	0.510074
4	73	0.5	0.5	3922	4122	39.1961	44.3137		0	2081.84	0.0691951	0.534598
4	74	0.5	0.5	4145	3898	43.4706	40.4706		0	2095.62	0.075841	0.53792
4	75	0.5	0.5	3963	4089	40.0196	43.7843		0	2091.93	0.060604	0.530302
4	76	0.5	0.5	3740	4269	37.7059	45.2549		0	2063.45	0.070398	0.535199
4	77	0.5	0.5	4092	3940	40.1765	43.2157		0	2085.43	0.031102	0.515551
4	78	0.5	0.5	3994	4045	42.4314	40.8824		0	2082.07	0.0479849	0.523992
4	79	0.5	0.5	3958	4033	44.0392	38.8627		0	2068.45	0.0454348	0.522717
4	80	0.5	0.5	4127	3870	43.1961	39.6471		0	2068.93	0.10452	0.55226
4	81	0.5	0.5	3908	4188	40.3137	43.2745		0	2087.06	0.0707459	0.535373
4	82	0.5	0.5	4386	3659	47.4706	36.4314		0	2080.16	0.047311	0.523655
4	83	0.5	0.5	4053	3949	41.451	41.2353		0	2073	0.104926	0.552463
4	84	0.5	0.5	3953	4053	40.4902	42.2353		0	2067.57	0.0626498	0.531325
4	85	0.5	0.5	4241	3746	45.2941	37.6078		0	2064.54	0.0860096	0.543005
4	86	0.5	0.5	3875	4134	41.8039	40.9608		0	2069.33	0.0547153	0.527358
4	87	0.5	0.5	3981	4051	39.9216	43.098		0	2070.97	0.0629752	0.531488
4	88	0.5	0.5	3982	3982	42.8431	39.8627		0	2068.33	0.0492495	0.524625
4	89	0.5	0.5	3904	4129	42.4314	41.3529		0	2091.11	0.0414047	0.520702
4	90	0.5	0.5	3883	4093	40.3137	42.3922		0	2068.81	0.0563184	0.528159
4	91	0.5	0.5	3849	4179	37.6078	45.1569		0	2059.71	0.0789145	0.539457
4	92	0.5	0.5	3916	4109	43.1373	41.1176		0	2104.87	0.044836	0.522418
4	93	0.5	0.5	3730	4330	40.5294	42.902		0	2083.56	0.0274543	0.513727
4	94	0.5	0.5	3740	4333	39.5294	44.4706		0	2098.04	0.0938551	0.546928
4	95	0.5	0.5	4255	3805	44.6471	39.1961		0	2090.18	0.0717918	0.535896
4	96	0.5	0.5	3748	4271	39.9608	43.3922		0	2086.79	0.047367	0.523684
4	97	0.5	0.5	4048	3923	42.3529	40.8431		0	2077.21	0.0382111	0.519106
4	98	0.5	0.5	4163	3877	43.5294	40.3529		0	2098.36	0.0828461	0.541423
4	99	0.5	0.5	4057	3965	40.8235	43.1765		0	2099.28	0.0210299	0.510515
5	0	0.5	0.5	4153	3946	42.8431	40.1176		0	2076.68	0.0548477	0.527424
5	1	0.5	0.5	3901	4205	39.3529	43.6275		0	2071.34	0.049149	0.524574
5	2	0.5	0.5	3989	4044	42.1176	41.0588		0	2079.74	0.0802398	0.54012
5	3	0.5	0.5	4270	3811	43.098	39.5686		0	2063.95	0.085927	0.542963
5	4	0.5	0.5	4284	3833	44.0588	38.9412		0	2069.7	0.0121411	0.506071
5	5	0.5	0.5	4231	3932	42.1765	41.4706		0	2091.43	0.0685389	0.534269
5	6	0.5	0.5	3923	4175	41.1569	41.2941		0	2061	0.109164	0.554582
5	7	0.5	0.5	4163	3945	44.7059	38.549		0	2078.85	0.0711347	0.535567
5	8	0.5	0.5	4018	4122	41.7647	41.549		0	2078.5	0.0884806	0.54424
5	9	0.5	0.5	3877	4220	37.8627	45.4902		0	2077.51	0.113581	0.55679
5	10	0.5	0.5	4086	4032	44.6471	38.6863		0	2078.02	0.0440526	0.522026
5	11	0.5	0.5	4405	3748	45.4902	37.2941		0	2059.62	0.0596195	0.52981
5	12	0.5	0.5	4124	3986	42.3725	40.7843		0	2078.77	0.0306433	0.515322
5	13	0.5	0.5	3942	4149	40.9412	42.8431		0	2092.47	0.0390387	0.519519
5	14	0.5	0.5	3899	4211	40.0392	42.9804		0	2075.57	0.113012	0.556506
5	15	0.5	0.5	3929	4196	38.6667	44.0196		0	2058.24	0.0637919	0.531896
5	16	0.5	0.5	4247	3905	44.1176	40.1373		0	2103.43	0.0669475	0.533474
5	17	0.5	0.5	3998	4076	41.098	41.6667		0	2067.43	0.0876968	0.543848
5	18	0.5	0.5	4081	4082	41.0588	42.5882		0	2089.26	0.0882137	0.544107
5	19	0.5	0.5	4002	4042	40.0784	42.7451		0	2070.37	0.0673307	0.533665
5	20	0.5	0.5	4118	4019	39.7843	43.549		0	2081.03	0.0364323	0.518216
5	21	0.5	0.5	4263	3870	45.2941	37.8235		0	2068.2	0.119569	0.559784
5	22	0.5	0.5	3981	4166	40.0392	43.3137		0	2081.87	0.0840275	0.542014
5	23	0.5	0.5	3905	4206	43.5098	39.8824		0	2082.75	0.0197673	0.509884
5	24	0.5	0.5	4196	3934	42.4706	40.8235		0	2082.72	0.0345537	0.517277
5	25	0.5	0.5	4242	3882	43.8235	39.0392		0	2070.64	0.0447252	0.522363
5	26	0.5	0.5	3940	4182	39.3137	44.5098		0	2089.96	0.0291398	0.51457
5	27	0.5	0.5	4078	4022	41.9608	41.1373		0	2077.89	0.025912	0.512956
5	28	0.5	0.5	4121	4011	43.6078	39.4706		0	2076.01	0.0701468	0.535073
5	29	0.5	0.5	4050	4071	43.2549	40		0	2079.82	0.0732483	0.536624
5	30	0.5	0.5	4120	4012	40.1176	43.6863		0	2089.66	0.0588883	0.529444
5	31	0.5	0.5	4109	4027	42	41.3137		0	2082.94	0.0219208	0.51096
5	32	0.5	0.5	4177	3957	44.2353	38.9608		0	2073.87	0.0962245	0.548112
5	33	0.5	0.5	3946	4178	41.7451	41.5294		0	2082.5	0.0242504	0.512125
5	34	0.5	0.5	3923	4222	41.9216	41.451		0	2085.47	0.0532452	0.526623
5	35	0.5	0.5	4136	4049	41.8627	42.4706		0	2111.46	0.0467247	0.523362
5	36	0.5	0.5	4066	4066	40.2745	42.3333		0	2065.35	0.0499389	0.524969
5	37	0.5	0.5	3834	4310	37.902	45.7059		0	2081.6	0.0526974	0.526349
5	38	0.5	0.5	4148	3999	43.6471	39.6667		0	2080.6	0.0860026	0.543001
5	39	0.5	0.5	4208	3957	43.0392	41.0784		0	2106.01	0.0520114	0.526006
5	40	0.5	0.5	4131	4020	44.0588	39.6863		0	2092.75	0.11951	0.559755
5	41	0.5	0.5	3971	4115	42.2745	41.3922		0	2091.86	0.0368732	0.518437
5	42	0.5	0.5	4238	3850	42.3137	40.8431		0	2075.09	0.0705903	0.535295
5	43	0.5	0.5	3896	4242	40.6471	42.8039		0	2086.71	0.066719	0.533359
5	44	0.5	0.5	4054	4072	41.8627	41.7843		0	2089.5	0.076954	0.538477
5	45	0.5	0.5	4032	4106	41.1765	43.1176		0	2106.03	0.0563773	0.528189
5	46	0.5	0.5	4091	4032	41.5882	42.0196		0	2089.48	0.0694738	0.534737
5	47	0.5	0.5	4075	4108	41.1176	42.902		0	2099.74	0.0468538	0.523427
5	48	0.5	0.5	4024	4089	42.3725	41.0784		0	2083.85	0.0130634	0.506532
5	49	0.5	0.5	3935	4240	37.6667	45.6275		0	2072.08	0.0359395	0.51797
5	50	0.5	0.5	3778	4331	38.6471	45.2353		0	2090.19	0.0436601	0.52183
5	51	0.5	0.5	3973	4145	41.8235	40.8824		0	2068.4	0.060619	0.53031
5	52	0.5	0.5	3851	4188	40.8235	41.3922		0	2057.46	-0.00489748	0.497551
5	53	0.5	0.5	3947	4164	40.9216	42.3137		0	2081.25	0.0732451	0.536623
5	54	0.5	0.5	4053	4052	40.3922	43.0196		0	2084.58	0.0957678	0.547884
5	55	0.5	0.5	4117	4094	42.3333	41.549		0	2099.37	0.081861	0.540931
5	56	0.5	0.5	4020	4175	40.1176	44.0196		0	2099.28	0.104883	0.552441
5	57	0.5	0.5	4105	4050	40.5882	43.0392		0	2087.74	0.0861363	0.543068
5	58	0.5	0.5	3896	4168	39.4118	43.098		0	2064.25	0.110577	0.555289
5	59	0.5	0.5	4233	3935	44.9412	38.5098		0	2081.7	0.0828049	0.541402
5	60	0.5	0.5	4086	4050	42.3529	41		0	2084.74	0.0330896	0.516545
5	61	0.5	0.5	3988	4036	41.3137	40.902		0	2054.99	0.0303183	0.515159
5	62	0.5	0.5	4175	3960	44.4118	39.1176		0	2082.22	0.0820526	0.541026
5	63	0.5	0.5	4051	4101	42.1569	41.5882		0	2092.91	0.088804	0.544402
5	64	0.5	0.5	3820	4230	39.3137	43.2157		0	2060.19	0.114926	0.557463
5	65	0.5	0.5	4173	3937	41.2745	41.7059		0	2073.99	0.0551739	0.527587
5	66	0.5	0.5	4098	3979	41.0784	41.8824		0	2072.44	0.0936953	0.546848
5	67	0.5	0.5	4267	3828	44.5882	38.8039		0	2077.27	0.0775788	0.538789
5	68	0.5	0.5	4084	4052	43.3922	39.6863		0	2073.92	0.127271	0.563636
5	69	0.5	0.5	4147	3985	42	41.2157		0	2083.46	0.109587	0.554794
5	70	0.5	0.5	3961	4094	41.8627	40.1569		0	2053.08	0.0759085	0.537954
5	71	0.5	0.5	4099	4067	44.0392	39.7451		0	2091	0.0935976	0.546799
5	72	0.5	0.5	4050	4101	41.8431	41.2549		0	2078.89	0.0311901	0.515595
5	73	0.5	0.5	4166	3940	40.5686	42.0392		0	2065.08	0.0991742	0.549587
5	74	0.5	0.5	4175	3955	43.6863	39.1373		0	2069.61	0.0342715	0.517136
5	75	0.5	0.5	3836	4333	40.8431	43.5294		0	2109.32	0.0775518	0.538776
5	76	0.5	0.5	4242	3906	44.549	39.1373		0	2090.45	0.0498476	0.524924
5	77	0.5	0.5	3913	4219	39.8431	44.098		0	2096.28	0.129274	0.564637
5	78	0.5	0.5	3944	4217	40.4118	42.9608		0	2084.11	0.0272569	0.513628
5	79	0.5	0.5	4199	3848	43.6667	38.7647		0	2057.21	0.0427978	0.521399
5	80	0.5	0.5	4012	4164	38.8039	44.451		0	2076.55	0.097296	0.548648
5	81	0.5	0.5	4018	4121	39.5686	44.3922		0	2093.45	0.0734559	0.536728
5	82	0.5	0.5	4026	4103	39.8824	43.3333		0	2078.9	0.0769093	0.538455
5	83	0.5	0.5	3869	4292	39.7843	43.9608		0	2091.61	0.05683	0.528415
5	84	0.5	0.5	3951	4196	42.451	40.8039		0	2080.02	0.102757	0.551378
5	85	0.5	0.5	4223	3851	42.902	40.3333		0	2079.05	0.0448984	0.522449
5	86	0.5	0.5	4023	4062	39.6667	43.2157		0	2068.69	0.0986403	0.54932
5	87	0.5	0.5	3994	4130	41.0784	41.9608		0	2078.9	0.0772027	0.538601
5	88	0.5	0.5	4073	4062	40.9804	42.5294		0	2089.16	0.0898644	0.544932
5	89	0.5	0.5	3985	4175	43.5098	40.5098		0	2095.1	0.0981819	0.549091
5	90	0.5	0.5	4323	3804	44.1765	38.8627		0	2070.11	0.0868882	0.543444
5	91	0.5	0.5	4076	4010	40.3137	42.3137		0	2069.83	0.056873	0.528436
5	92	0.5	0.5	4320	3868	42.7647	40.2549		0	2078.34	0.090873	0.545437
5	93	0.5	0.5	3895	4215	41.5686	41.4902		0	2078.96	0.060139	0.53007
5	94	0.5	0.5	4250	3855	43.0196	39.3725		0	2056.6	0.0654028	0.532701
5	95	0.5	0.5	4158	3964	43.8627	40.1176		0	2100.76	0.0500252	0.525013
5	96	0.5	0.5	4171	3993	41.8235	41.5294		0	2084.49	0.0119938	0.505997
5	97	0.5	0.5	4085	4055	42.2745	40.8431		0	2076.72	0.0364481	0.518224
5	98	0.5	0.5	3930	4161	40.3137	42.7059		0	2074.04	0.0819055	0.540953
5	99	0.5	0.5	4155	3976	41.8039	41.7059		0	2087	0.071021	0.535511
6	0	0.5	0.5	3825	4254	39.4706	43.5686		0	2074.19	0.0915051	0.545753
6	1	0.5	0.5	4078	4022	44.2353	38.9412		0	2074.59	0.125609	0.562805
6	2	0.5	0.5	3875	4232	39.6078	44.2157		0	2093.2	0.0871566	0.543578
